6/4/2024, 10:35:50 am,5,No Spin,Hot,STEAM,0 Hr 29 Min,6,33,41389,46
6/4/2024, 10:35:51 am,5,No Spin,Hot,STEAM,0 Hr 29 Min,35,33,41389,38
6/4/2024, 10:35:52 am,5,No Spin,Hot,STEAM,0 Hr 29 Min,39,33,41389,40
6/4/2024, 10:35:53 am,5,No Spin,Hot,STEAM,0 Hr 29 Min,40,34,41389,40
6/4/2024, 10:35:54 am,5,No Spin,Hot,STEAM,0 Hr 29 Min,40,34,41389,40
6/4/2024, 10:35:55 am,5,No Spin,Hot,STEAM,0 Hr 29 Min,40,34,41389,40
6/4/2024, 10:35:56 am,5,No Spin,Hot,STEAM,0 Hr 29 Min,40,34,41389,40
6/4/2024, 10:35:57 am,5,No Spin,Hot,STEAM,0 Hr 29 Min,40,34,41389,40
6/4/2024, 10:35:59 am,5,No Spin,Hot,STEAM,0 Hr 29 Min,2,35,41389,46
6/4/2024, 10:36:00 am,5,No Spin,Hot,STEAM,0 Hr 29 Min,0,35,41389,46
6/4/2024, 10:36:01 am,5,No Spin,Hot,STEAM,0 Hr 29 Min,0,35,41398,46
6/4/2024, 10:36:02 am,5,No Spin,Hot,STEAM,0 Hr 29 Min,0,35,41399,46
6/4/2024, 10:36:03 am,5,No Spin,Hot,STEAM,0 Hr 29 Min,0,35,41401,46
6/4/2024, 10:36:04 am,5,No Spin,Hot,STEAM,0 Hr 29 Min,0,35,41399,46
6/4/2024, 10:36:05 am,5,No Spin,Hot,STEAM,0 Hr 29 Min,0,36,41398,46
6/4/2024, 10:36:06 am,5,No Spin,Hot,STEAM,0 Hr 29 Min,0,36,41399,46
6/4/2024, 10:36:07 am,5,No Spin,Hot,STEAM,0 Hr 29 Min,4,36,41399,46
6/4/2024, 10:36:09 am,5,No Spin,Hot,STEAM,0 Hr 29 Min,35,37,41398,39
6/4/2024, 10:36:10 am,5,No Spin,Hot,STEAM,0 Hr 29 Min,39,37,41398,40
6/4/2024, 10:36:11 am,5,No Spin,Hot,STEAM,0 Hr 29 Min,39,37,41398,41
6/4/2024, 10:36:12 am,5,No Spin,Hot,STEAM,0 Hr 29 Min,40,38,41398,40
6/4/2024, 10:36:13 am,5,No Spin,Hot,STEAM,0 Hr 29 Min,39,38,41398,41
6/4/2024, 10:36:14 am,5,No Spin,Hot,STEAM,0 Hr 29 Min,39,38,41398,41
6/4/2024, 10:36:15 am,5,No Spin,Hot,STEAM,0 Hr 29 Min,40,39,41398,40
6/4/2024, 10:36:16 am,5,No Spin,Hot,STEAM,0 Hr 29 Min,2,39,41398,46
6/4/2024, 10:36:17 am,5,No Spin,Hot,STEAM,0 Hr 29 Min,0,39,41398,47
6/4/2024, 10:36:19 am,5,No Spin,Hot,STEAM,0 Hr 29 Min,0,40,41390,46
6/4/2024, 10:36:20 am,5,No Spin,Hot,STEAM,0 Hr 29 Min,0,40,41388,46
6/4/2024, 10:36:22 am,5,No Spin,Hot,STEAM,0 Hr 29 Min,0,40,41385,46
6/4/2024, 10:36:22 am,5,No Spin,Hot,STEAM,0 Hr 29 Min,0,41,41385,46
6/4/2024, 10:36:23 am,5,No Spin,Hot,STEAM,0 Hr 29 Min,0,41,41383,46
6/4/2024, 10:36:24 am,5,No Spin,Hot,STEAM,0 Hr 29 Min,0,42,41382,46
6/4/2024, 10:36:25 am,5,No Spin,Hot,STEAM,0 Hr 29 Min,6,42,41385,46
6/4/2024, 10:36:26 am,5,No Spin,Hot,STEAM,0 Hr 29 Min,36,43,41381,37
6/4/2024, 10:36:27 am,5,No Spin,Hot,STEAM,0 Hr 29 Min,39,43,41381,38
6/4/2024, 10:36:29 am,5,No Spin,Hot,STEAM,0 Hr 28 Min,40,44,41381,38
6/4/2024, 10:36:30 am,5,No Spin,Hot,STEAM,0 Hr 28 Min,40,44,41381,38
6/4/2024, 10:36:31 am,5,No Spin,Hot,STEAM,0 Hr 28 Min,39,44,41381,39
6/4/2024, 10:36:32 am,5,No Spin,Hot,STEAM,0 Hr 28 Min,39,45,41381,39
6/4/2024, 10:36:33 am,5,No Spin,Hot,STEAM,0 Hr 28 Min,39,46,41381,38
6/4/2024, 10:36:34 am,5,No Spin,Hot,STEAM,0 Hr 28 Min,2,46,41381,46
6/4/2024, 10:36:35 am,5,No Spin,Hot,STEAM,0 Hr 28 Min,0,47,41381,47
6/4/2024, 10:36:36 am,5,No Spin,Hot,STEAM,0 Hr 28 Min,0,47,41381,47
6/4/2024, 10:36:37 am,5,No Spin,Hot,STEAM,0 Hr 28 Min,0,48,41374,47
6/4/2024, 10:36:39 am,5,No Spin,Hot,STEAM,0 Hr 28 Min,0,48,41376,47
6/4/2024, 10:36:40 am,5,No Spin,Hot,STEAM,0 Hr 28 Min,0,49,41371,47
6/4/2024, 10:36:41 am,5,No Spin,Hot,STEAM,0 Hr 28 Min,0,49,41370,47
6/4/2024, 10:36:42 am,5,No Spin,Hot,STEAM,0 Hr 28 Min,0,49,41369,46
6/4/2024, 10:36:43 am,5,No Spin,Hot,STEAM,0 Hr 28 Min,4,50,41369,47
6/4/2024, 10:36:44 am,5,No Spin,Hot,STEAM,0 Hr 28 Min,35,50,41366,39
6/4/2024, 10:36:45 am,5,No Spin,Hot,STEAM,0 Hr 28 Min,39,51,41368,39
6/4/2024, 10:36:46 am,5,No Spin,Hot,STEAM,0 Hr 28 Min,39,52,41368,40
6/4/2024, 10:36:47 am,5,No Spin,Hot,STEAM,0 Hr 28 Min,39,52,41368,40
6/4/2024, 10:36:49 am,5,No Spin,Hot,STEAM,0 Hr 28 Min,40,53,41368,39
6/4/2024, 10:36:50 am,5,No Spin,Hot,STEAM,0 Hr 28 Min,39,53,41368,40
6/4/2024, 10:36:51 am,5,No Spin,Hot,STEAM,0 Hr 28 Min,40,53,41368,40
6/4/2024, 10:36:52 am,5,No Spin,Hot,STEAM,0 Hr 28 Min,2,54,41368,47
6/4/2024, 10:36:53 am,5,No Spin,Hot,STEAM,0 Hr 28 Min,0,55,41368,47
6/4/2024, 10:36:54 am,5,No Spin,Hot,STEAM,0 Hr 28 Min,0,55,41368,47
6/4/2024, 10:36:55 am,5,No Spin,Hot,STEAM,0 Hr 28 Min,0,56,41367,47
6/4/2024, 10:36:56 am,5,No Spin,Hot,STEAM,0 Hr 28 Min,0,56,41366,47
6/4/2024, 10:36:57 am,5,No Spin,Hot,STEAM,0 Hr 28 Min,0,57,41365,47
6/4/2024, 10:36:58 am,5,No Spin,Hot,STEAM,0 Hr 28 Min,0,57,41365,47
6/4/2024, 10:37:00 am,5,No Spin,Hot,STEAM,0 Hr 28 Min,0,58,41366,47
6/4/2024, 10:37:01 am,5,No Spin,Hot,STEAM,0 Hr 28 Min,7,59,41365,47
6/4/2024, 10:37:02 am,5,No Spin,Hot,STEAM,0 Hr 28 Min,35,60,41365,38
6/4/2024, 10:37:03 am,5,No Spin,Hot,STEAM,0 Hr 28 Min,39,60,41365,39
6/4/2024, 10:37:04 am,5,No Spin,Hot,STEAM,0 Hr 28 Min,40,60,41365,39
6/4/2024, 10:37:05 am,5,No Spin,Hot,STEAM,0 Hr 28 Min,40,61,41365,39
6/4/2024, 10:37:06 am,5,No Spin,Hot,STEAM,0 Hr 28 Min,40,62,41365,39
6/4/2024, 10:37:07 am,5,No Spin,Hot,STEAM,0 Hr 28 Min,40,62,41365,39
6/4/2024, 10:37:08 am,5,No Spin,Hot,STEAM,0 Hr 28 Min,39,63,41365,39
6/4/2024, 10:37:10 am,5,No Spin,Hot,STEAM,0 Hr 28 Min,39,64,41365,39
6/4/2024, 10:37:11 am,5,No Spin,Hot,STEAM,0 Hr 28 Min,0,64,41365,47
6/4/2024, 10:37:12 am,5,No Spin,Hot,STEAM,0 Hr 28 Min,0,64,41365,47
6/4/2024, 10:37:13 am,5,No Spin,Hot,STEAM,0 Hr 28 Min,0,65,41362,47
6/4/2024, 10:37:15 am,5,No Spin,Hot,STEAM,0 Hr 28 Min,0,65,41363,47
6/4/2024, 10:37:16 am,5,No Spin,Hot,STEAM,0 Hr 28 Min,0,66,41364,47
6/4/2024, 10:37:16 am,5,No Spin,Hot,STEAM,0 Hr 28 Min,0,66,41363,47
6/4/2024, 10:37:18 am,5,No Spin,Hot,STEAM,0 Hr 28 Min,0,67,41365,47
6/4/2024, 10:37:19 am,5,No Spin,Hot,STEAM,0 Hr 28 Min,3,68,41366,47
6/4/2024, 10:37:20 am,5,No Spin,Hot,STEAM,0 Hr 28 Min,35,68,41368,39
6/4/2024, 10:37:21 am,5,No Spin,Hot,STEAM,0 Hr 28 Min,39,69,41360,41
6/4/2024, 10:37:22 am,5,No Spin,Hot,STEAM,0 Hr 28 Min,40,69,41360,41
6/4/2024, 10:37:23 am,5,No Spin,Hot,STEAM,0 Hr 28 Min,40,70,41360,41
6/4/2024, 10:37:24 am,5,No Spin,Hot,STEAM,0 Hr 28 Min,40,71,41360,41
6/4/2024, 10:37:25 am,5,No Spin,Hot,STEAM,0 Hr 28 Min,40,71,41360,41
6/4/2024, 10:37:26 am,5,No Spin,Hot,STEAM,0 Hr 28 Min,40,72,41360,41
6/4/2024, 10:37:27 am,5,No Spin,Hot,STEAM,0 Hr 28 Min,40,72,41360,41
6/4/2024, 10:37:28 am,5,No Spin,Hot,STEAM,0 Hr 27 Min,0,73,41360,48
6/4/2024, 10:37:31 am,5,No Spin,Hot,STEAM,0 Hr 27 Min,0,73,41360,48
6/4/2024, 10:37:32 am,5,No Spin,Hot,STEAM,0 Hr 27 Min,0,73,41365,48
6/4/2024, 10:37:32 am,5,No Spin,Hot,STEAM,0 Hr 27 Min,0,73,41364,48
6/4/2024, 10:37:33 am,5,No Spin,Hot,STEAM,0 Hr 27 Min,0,73,41364,47
6/4/2024, 10:37:34 am,5,No Spin,Hot,STEAM,0 Hr 27 Min,0,74,41365,47
6/4/2024, 10:37:35 am,5,No Spin,Hot,STEAM,0 Hr 27 Min,0,74,41364,47
6/4/2024, 10:37:36 am,5,No Spin,Hot,STEAM,0 Hr 27 Min,0,75,41365,47
6/4/2024, 10:37:37 am,5,No Spin,Hot,STEAM,0 Hr 27 Min,35,75,41364,38
6/4/2024, 10:37:38 am,5,No Spin,Hot,STEAM,0 Hr 27 Min,39,75,41364,40
6/4/2024, 10:37:40 am,5,No Spin,Hot,STEAM,0 Hr 27 Min,39,76,41364,39
6/4/2024, 10:37:41 am,5,No Spin,Hot,STEAM,0 Hr 27 Min,40,76,41364,40
6/4/2024, 10:37:43 am,5,No Spin,Hot,STEAM,0 Hr 27 Min,39,77,41364,40
6/4/2024, 10:37:44 am,5,No Spin,Hot,STEAM,0 Hr 27 Min,40,77,41364,39
6/4/2024, 10:37:44 am,5,No Spin,Hot,STEAM,0 Hr 27 Min,40,77,41364,40
6/4/2024, 10:37:45 am,5,No Spin,Hot,STEAM,0 Hr 27 Min,39,78,41364,40
6/4/2024, 10:37:47 am,5,No Spin,Hot,STEAM,0 Hr 27 Min,2,78,41364,48
6/4/2024, 10:37:48 am,5,No Spin,Hot,STEAM,0 Hr 27 Min,0,78,41364,48
6/4/2024, 10:37:48 am,5,No Spin,Hot,STEAM,0 Hr 27 Min,0,80,41366,48
6/4/2024, 10:37:50 am,5,No Spin,Hot,STEAM,0 Hr 27 Min,0,80,41365,48
6/4/2024, 10:37:51 am,5,No Spin,Hot,STEAM,0 Hr 27 Min,0,80,41365,48
6/4/2024, 10:37:52 am,5,No Spin,Hot,STEAM,0 Hr 27 Min,0,81,41365,48
6/4/2024, 10:37:53 am,5,No Spin,Hot,STEAM,0 Hr 27 Min,0,81,41366,48
6/4/2024, 10:37:54 am,5,No Spin,Hot,STEAM,0 Hr 27 Min,0,81,41369,48
6/4/2024, 10:37:55 am,5,No Spin,Hot,STEAM,0 Hr 27 Min,4,83,41363,48
6/4/2024, 10:37:56 am,5,No Spin,Hot,STEAM,0 Hr 27 Min,39,83,41365,41
6/4/2024, 10:37:57 am,5,No Spin,Hot,STEAM,0 Hr 27 Min,39,83,41365,41
6/4/2024, 10:37:58 am,5,No Spin,Hot,STEAM,0 Hr 27 Min,40,83,41365,41
6/4/2024, 10:38:00 am,5,No Spin,Hot,STEAM,0 Hr 27 Min,39,84,41365,41
6/4/2024, 10:38:01 am,5,No Spin,Hot,STEAM,0 Hr 27 Min,39,84,41365,41
6/4/2024, 10:38:02 am,5,No Spin,Hot,STEAM,0 Hr 27 Min,40,84,41365,41
6/4/2024, 10:38:03 am,5,No Spin,Hot,STEAM,0 Hr 27 Min,40,84,41365,41
6/4/2024, 10:38:04 am,5,No Spin,Hot,STEAM,0 Hr 27 Min,2,84,41365,48
6/4/2024, 10:38:05 am,5,No Spin,Hot,STEAM,0 Hr 27 Min,0,84,41365,48
6/4/2024, 10:38:06 am,5,No Spin,Hot,STEAM,0 Hr 27 Min,0,86,41364,48
6/4/2024, 10:38:07 am,5,No Spin,Hot,STEAM,0 Hr 27 Min,0,86,41364,48
6/4/2024, 10:38:08 am,5,No Spin,Hot,STEAM,0 Hr 27 Min,0,86,41362,48
6/4/2024, 10:38:09 am,5,No Spin,Hot,STEAM,0 Hr 27 Min,0,86,41363,48
6/4/2024, 10:38:11 am,5,No Spin,Hot,STEAM,0 Hr 27 Min,0,86,41365,48
6/4/2024, 10:38:12 am,5,No Spin,Hot,STEAM,0 Hr 27 Min,0,86,41364,48
6/4/2024, 10:38:13 am,5,No Spin,Hot,STEAM,0 Hr 27 Min,7,86,41361,48
6/4/2024, 10:38:14 am,5,No Spin,Hot,STEAM,0 Hr 27 Min,35,86,41361,39
6/4/2024, 10:38:15 am,5,No Spin,Hot,STEAM,0 Hr 27 Min,39,86,41361,40
6/4/2024, 10:38:16 am,5,No Spin,Hot,STEAM,0 Hr 27 Min,40,86,41361,40
6/4/2024, 10:38:17 am,5,No Spin,Hot,STEAM,0 Hr 27 Min,40,86,41361,40
6/4/2024, 10:38:18 am,5,No Spin,Hot,STEAM,0 Hr 27 Min,39,86,41361,40
6/4/2024, 10:38:19 am,5,No Spin,Hot,STEAM,0 Hr 27 Min,40,86,41361,41
6/4/2024, 10:38:21 am,5,No Spin,Hot,STEAM,0 Hr 27 Min,39,86,41361,40
6/4/2024, 10:38:22 am,5,No Spin,Hot,STEAM,0 Hr 27 Min,2,86,41361,48
6/4/2024, 10:38:23 am,5,No Spin,Hot,STEAM,0 Hr 27 Min,0,86,41361,48
6/4/2024, 10:38:24 am,5,No Spin,Hot,STEAM,0 Hr 27 Min,0,86,41361,48
6/4/2024, 10:38:25 am,5,No Spin,Hot,STEAM,0 Hr 27 Min,0,86,41361,48
6/4/2024, 10:38:26 am,5,No Spin,Hot,STEAM,0 Hr 27 Min,0,86,41360,48
6/4/2024, 10:38:27 am,5,No Spin,Hot,STEAM,0 Hr 27 Min,0,86,41360,48
6/4/2024, 10:38:28 am,5,No Spin,Hot,STEAM,0 Hr 26 Min,0,86,41361,48
6/4/2024, 10:38:29 am,5,No Spin,Hot,STEAM,0 Hr 26 Min,0,86,41361,48
6/4/2024, 10:38:31 am,5,No Spin,Hot,STEAM,0 Hr 26 Min,4,86,41362,48
6/4/2024, 10:38:32 am,5,No Spin,Hot,STEAM,0 Hr 26 Min,35,86,41358,41
6/4/2024, 10:38:33 am,5,No Spin,Hot,STEAM,0 Hr 26 Min,39,86,41358,41
6/4/2024, 10:38:34 am,5,No Spin,Hot,STEAM,0 Hr 26 Min,40,86,41358,42
6/4/2024, 10:38:35 am,5,No Spin,Hot,STEAM,0 Hr 26 Min,40,84,41358,41
6/4/2024, 10:38:36 am,5,No Spin,Hot,STEAM,0 Hr 26 Min,39,84,41358,42
6/4/2024, 10:38:37 am,5,No Spin,Hot,STEAM,0 Hr 26 Min,40,84,41358,41
6/4/2024, 10:38:38 am,5,No Spin,Hot,STEAM,0 Hr 26 Min,40,84,41358,41
6/4/2024, 10:38:39 am,5,No Spin,Hot,STEAM,0 Hr 26 Min,2,84,41358,48
6/4/2024, 10:38:41 am,5,No Spin,Hot,STEAM,0 Hr 26 Min,0,84,41358,49
6/4/2024, 10:38:42 am,5,No Spin,Hot,STEAM,0 Hr 26 Min,0,84,41358,49
6/4/2024, 10:38:43 am,5,No Spin,Hot,STEAM,0 Hr 26 Min,0,84,41359,49
6/4/2024, 10:38:44 am,5,No Spin,Hot,STEAM,0 Hr 26 Min,0,84,41360,48
6/4/2024, 10:38:45 am,5,No Spin,Hot,STEAM,0 Hr 26 Min,0,84,41360,48
6/4/2024, 10:38:46 am,5,No Spin,Hot,STEAM,0 Hr 26 Min,0,84,41364,48
6/4/2024, 10:38:47 am,5,No Spin,Hot,STEAM,0 Hr 26 Min,0,84,41362,48
6/4/2024, 10:38:48 am,5,No Spin,Hot,STEAM,0 Hr 26 Min,6,84,41361,49
6/4/2024, 10:38:49 am,5,No Spin,Hot,STEAM,0 Hr 26 Min,35,84,41359,39
6/4/2024, 10:38:51 am,5,No Spin,Hot,STEAM,0 Hr 26 Min,39,84,41359,41
6/4/2024, 10:38:52 am,5,No Spin,Hot,STEAM,0 Hr 26 Min,40,83,41359,41
6/4/2024, 10:38:53 am,5,No Spin,Hot,STEAM,0 Hr 26 Min,40,84,41359,41
6/4/2024, 10:38:54 am,5,No Spin,Hot,STEAM,0 Hr 26 Min,40,83,41359,41
6/4/2024, 10:38:55 am,5,No Spin,Hot,STEAM,0 Hr 26 Min,40,83,41359,41
6/4/2024, 10:38:56 am,5,No Spin,Hot,STEAM,0 Hr 26 Min,40,83,41359,41
6/4/2024, 10:38:57 am,5,No Spin,Hot,STEAM,0 Hr 26 Min,2,83,41359,49
6/4/2024, 10:38:58 am,5,No Spin,Hot,STEAM,0 Hr 26 Min,0,83,41359,49
